Voltage (V),TMR_Ratio,TMR_Error
-1.0,2.9434887999652912,0.0338940310691399
-0.9899497487437184,2.9434887999652912,0.0338940310691399
-0.9798994974874372,2.9434887999652912,0.0338940310691399
-0.969849246231156,2.9434887999652912,0.0338940310691399
-0.9597989949748744,2.9434887999652912,0.0338940310691399
-0.949748743718593,2.9434887999652912,0.0338940310691399
-0.9396984924623116,2.9434887999652912,0.0338940310691399
-0.92964824120603,2.9434887999652912,0.0338940310691399
-0.9195979899497488,2.9434887999652912,0.0338940310691399
-0.9095477386934674,2.9434887999652912,0.0338940310691399
-0.8994974874371859,2.9434887999652912,0.0338940310691399
-0.8894472361809045,2.9434887999652912,0.0338940310691399
-0.879396984924623,2.9434887999652912,0.0338940310691399
-0.8693467336683418,2.9434887999652912,0.0338940310691399
-0.8592964824120604,2.9434887999652912,0.0338940310691399
-0.8492462311557789,2.9434887999652912,0.0338940310691399
-0.8391959798994975,2.9434887999652912,0.0338940310691399
-0.829145728643216,2.9434887999652912,0.0338940310691399
-0.8190954773869348,2.9434887999652912,0.0338940310691399
-0.8090452261306533,2.9434887999652912,0.0338940310691399
-0.7989949748743719,2.9434887999652912,0.0338940310691399
-0.7889447236180904,2.9434887999652912,0.0338940310691399
-0.778894472361809,2.9434887999652912,0.0338940310691399
-0.7688442211055277,2.9434887999652912,0.0338940310691399
-0.7587939698492463,2.9434887999652912,0.0338940310691399
-0.7487437185929648,2.9434887999652912,0.0338940310691399
-0.7386934673366834,2.9434887999652912,0.0338940310691399
-0.728643216080402,2.9434887999652912,0.0338940310691399
-0.7185929648241207,2.9434887999652912,0.0338940310691399
-0.7085427135678393,2.9434887999652912,0.0338940310691399
-0.6984924623115578,2.9434887999652912,0.0338940310691399
-0.6884422110552764,2.9434887999652912,0.0338940310691399
-0.6783919597989949,2.9434887999652912,0.0338940310691399
-0.6683417085427137,2.9434887999652912,0.0338940310691399
-0.6582914572864322,2.9434887999652912,0.0338940310691399
-0.6482412060301508,2.9434887999652912,0.0338940310691399
